NombreCaso,Algoritmo,NumPistas,DetallesParametros,CostoBaseSolucion,CostoPenalizadoSolucion,EsEstrictamenteFactible,ViolacionesLk,ViolacionesSep,ViolacionesNoProg,TiempoComputacional_seg,OrdenAterrizajeIDs,AvionesNoProgramados
case2.txt,GE_Solo,2,Semilla:9;K_RCL:3,10980.00,10980.00,True,0,0,0,0.0002,5-7-0-3-8-9-2-18-11-19-6-10-14-1-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:0;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,0.0993,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:1;K_RCL:3;IterHC:20,120.00,120.00,True,0,0,0,0.1037,0-5-7-3-11-8-9-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:2;K_RCL:3;IterHC:20,100.00,100.00,True,0,0,0,0.1018,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:3;K_RCL:3;IterHC:20,660.00,660.00,True,0,0,0,0.0939,0-7-5-11-3-9-8-10-2-18-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:4;K_RCL:3;IterHC:20,120.00,120.00,True,0,0,0,0.1072,0-5-7-3-11-8-9-10-2-18-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:5;K_RCL:3;IterHC:20,360.00,360.00,True,0,0,0,0.0958,0-5-7-11-3-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:6;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,0.1048,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:7;K_RCL:3;IterHC:20,480.00,480.00,True,0,0,0,0.1012,0-5-7-3-9-8-11-2-10-18-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:8;K_RCL:3;IterHC:20,360.00,360.00,True,0,0,0,0.0976,0-5-7-11-3-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE_HC,2,SemGE_Origen:9;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,0.1052,0-5-7-3-11-9-8-10-18-19-2-1-6-14-4-17-13-12-16-15,
case2.txt,GRASP_HC_Estoc,2,IterGRASP:10;SemIni:0;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,1.0090,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GRASP_HC_Estoc,2,IterGRASP:50;SemIni:0;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,5.1168,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GRASP_HC_Estoc,2,IterGRASP:100;SemIni:0;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,10.2042,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case3.txt,GD,1,N/A,3974.00,3974.00,True,0,0,0,0.0002,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GD_HC,1,IterHC:20,3974.00,3974.00,True,0,0,0,0.2318,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GE_Solo,1,Semilla:0;K_RCL:3,13329.00,5192329.00,False,13,0,0,0.0007,1-2-0-4-6-5-7-8-9-10-12-3-14-11-15-13-16-19-18-21-22-23-17-24-20-27-25-29-28-30-32-26-33-34-35-37-38-31-40-39-41-43-42-36,
case3.txt,GE_Solo,1,Semilla:1;K_RCL:3,12380.00,3820380.00,False,16,0,0,0.0005,0-3-1-4-2-6-7-8-10-9-5-11-13-12-15-16-18-14-20-19-21-23-17-25-22-26-24-27-28-31-32-29-33-35-30-36-38-34-40-37-41-42-39-43,
case3.txt,GE_Solo,1,Semilla:2;K_RCL:3,19383.00,7028383.00,False,24,0,0,0.0005,0-1-2-4-3-7-8-6-9-11-5-13-10-15-16-12-17-19-18-21-22-20-24-23-26-25-14-27-29-30-31-32-33-35-28-37-34-36-38-39-40-42-41-43,
case3.txt,GE_Solo,1,Semilla:3;K_RCL:3,14784.00,5639784.00,False,20,0,0,0.0005,0-3-4-1-5-7-6-9-10-2-12-8-13-14-16-11-15-19-18-21-22-20-23-25-17-24-28-26-30-29-32-27-34-31-33-37-35-38-36-40-41-43-42-39,
case3.txt,GE_Solo,1,Semilla:4;K_RCL:3,10850.00,3694850.00,False,21,0,0,0.0005,0-2-1-5-4-6-3-7-8-9-11-13-12-10-14-17-18-16-19-15-20-22-21-23-26-25-27-24-28-30-31-33-34-32-29-37-36-39-38-41-35-40-42-43,
case3.txt,GE_Solo,1,Semilla:5;K_RCL:3,17950.00,7007950.00,False,31,0,0,0.0005,2-1-4-3-6-7-8-9-0-10-5-13-11-12-14-16-17-15-19-21-18-23-20-22-26-24-27-28-25-30-29-31-32-35-36-34-33-37-38-39-40-41-42-43,
case3.txt,GE_Solo,1,Semilla:6;K_RCL:3,15640.00,6829640.00,False,23,0,0,0.0005,2-0-3-4-1-5-6-9-10-8-12-11-13-7-15-16-14-19-18-21-22-23-17-20-26-27-28-29-25-31-32-33-24-34-35-30-37-38-39-40-42-36-41-43,
case3.txt,GE_Solo,1,Semilla:7;K_RCL:3,12518.00,4894518.00,False,23,0,0,0.0005,1-0-3-5-2-4-8-6-9-11-7-13-10-12-14-16-17-15-18-19-22-21-20-25-23-24-28-29-30-26-32-33-31-27-34-35-38-36-39-40-37-43-41-42,
case3.txt,GE_Solo,1,Semilla:8;K_RCL:3,11923.00,3717923.00,False,16,0,0,0.0006,0-2-3-1-4-7-5-6-8-9-12-10-13-15-11-16-17-18-19-20-22-14-23-21-25-24-26-29-28-31-30-32-33-35-27-37-36-34-38-40-42-41-39-43,
case3.txt,GE_Solo,1,Semilla:9;K_RCL:3,13866.00,4787866.00,False,20,0,0,0.0005,1-3-2-4-0-5-8-6-9-11-10-13-7-14-16-17-18-12-20-19-15-23-22-25-24-21-26-27-28-29-30-33-34-31-36-35-38-32-39-37-42-40-43-41,
case3.txt,GE_HC,1,SemGE_Origen:0;K_RCL:3;IterHC:20,13329.00,5192329.00,False,0,0,0,0.1661,1-2-0-4-6-5-7-8-9-10-12-3-14-11-15-13-16-19-18-21-22-23-17-24-20-27-25-29-28-30-32-26-33-34-35-37-38-31-40-39-41-43-42-36,
case3.txt,GE_HC,1,SemGE_Origen:1;K_RCL:3;IterHC:20,10046.00,2840046.00,False,0,0,0,0.2120,0-3-1-4-2-6-7-8-10-9-5-11-13-12-15-16-17-18-14-20-19-21-23-24-25-22-26-27-28-29-31-32-33-35-30-36-38-34-40-37-41-42-39-43,
case3.txt,GE_HC,1,SemGE_Origen:2;K_RCL:3;IterHC:20,17609.00,6182609.00,False,0,0,0,0.1476,0-1-2-4-3-5-7-8-6-9-11-12-10-13-16-15-17-19-18-21-22-20-24-23-26-25-14-27-29-30-31-32-33-35-28-37-34-36-38-39-40-42-41-43,
case3.txt,GE_HC,1,SemGE_Origen:3;K_RCL:3;IterHC:20,14636.00,5639636.00,False,0,0,0,0.1455,0-3-4-1-5-7-6-9-2-10-12-8-13-14-16-11-15-19-18-21-22-20-23-25-17-24-28-26-30-29-32-27-34-31-33-37-35-38-36-40-41-43-42-39,
case3.txt,GE_HC,1,SemGE_Origen:4;K_RCL:3;IterHC:20,10667.00,3694667.00,False,0,0,0,0.1454,0-2-1-5-4-6-3-7-8-9-11-13-12-10-14-17-18-16-19-15-20-22-21-23-26-25-27-24-28-30-31-33-34-32-29-37-36-39-38-41-35-40-42-43,
case3.txt,GE_HC,1,SemGE_Origen:5;K_RCL:3;IterHC:20,17950.00,7007950.00,False,0,0,0,0.0860,2-1-4-3-6-7-8-9-0-10-5-13-11-12-14-16-17-15-19-21-18-23-20-22-26-24-27-28-25-30-29-31-32-35-36-34-33-37-38-39-40-41-42-43,
case3.txt,GE_HC,1,SemGE_Origen:6;K_RCL:3;IterHC:20,15582.00,6829582.00,False,0,0,0,0.1236,2-0-3-4-1-5-6-9-8-10-12-11-13-7-15-16-14-19-18-21-22-23-17-20-26-27-28-29-25-31-32-33-24-34-35-30-37-38-39-40-42-36-41-43,
case3.txt,GE_HC,1,SemGE_Origen:7;K_RCL:3;IterHC:20,12518.00,4894518.00,False,0,0,0,0.1188,1-0-3-5-2-4-8-6-9-11-7-13-10-12-14-16-17-15-18-19-22-21-20-25-23-24-28-29-30-26-32-33-31-27-34-35-38-36-39-40-37-43-41-42,
case3.txt,GE_HC,1,SemGE_Origen:8;K_RCL:3;IterHC:20,11878.00,3717878.00,False,0,0,0,0.1580,0-2-3-1-4-7-5-6-8-9-12-10-13-15-11-16-17-18-19-20-22-14-23-21-25-24-26-29-28-31-30-32-33-35-27-37-36-34-38-40-42-41-39-43,
case3.txt,GE_HC,1,SemGE_Origen:9;K_RCL:3;IterHC:20,13866.00,4787866.00,False,0,0,0,0.1328,1-3-2-4-0-5-8-6-9-11-10-13-7-14-16-17-18-12-20-19-15-23-22-25-24-21-26-27-28-29-30-33-34-31-36-35-38-32-39-37-42-40-43-41,
case3.txt,GRASP_HC_Estoc,1,IterGRASP:10;SemIni:0;K_RCL:3;IterHC:20,10046.00,2840046.00,False,0,0,0,1.4409,0-3-1-4-2-6-7-8-10-9-5-11-13-12-15-16-17-18-14-20-19-21-23-24-25-22-26-27-28-29-31-32-33-35-30-36-38-34-40-37-41-42-39-43,
case3.txt,GRASP_HC_Estoc,1,IterGRASP:50;SemIni:0;K_RCL:3;IterHC:20,9799.00,2068799.00,False,0,0,0,8.4223,0-2-1-4-3-7-5-6-8-11-9-13-10-12-15-16-14-18-19-17-20-22-23-21-25-24-26-28-27-29-31-32-30-33-35-36-37-39-34-38-42-40-43-41,
case3.txt,GRASP_HC_Estoc,1,IterGRASP:100;SemIni:0;K_RCL:3;IterHC:20,7062.00,1261062.00,False,0,0,0,16.8464,0-2-4-3-5-1-7-6-8-10-11-12-13-9-15-16-14-17-18-19-21-20-23-22-24-25-26-27-29-28-30-31-32-34-33-35-36-37-38-40-41-39-42-43,
case3.txt,GD,2,N/A,0.00,0.00,True,0,0,0,0.0002,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GD_HC,2,IterHC:20,0.00,0.00,True,0,0,0,0.2329,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GE_Solo,2,Semilla:0;K_RCL:3,10410.00,2014410.00,False,6,0,0,0.0006,0-1-3-4-5-6-7-8-9-2-10-12-11-13-16-17-15-18-19-20-22-23-21-14-25-24-27-29-30-31-28-26-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GE_Solo,2,Semilla:1;K_RCL:3,10986.00,2456986.00,False,5,0,0,0.0006,0-1-2-3-4-5-6-7-9-10-11-12-13-8-14-15-17-18-19-20-21-22-23-24-25-26-27-16-28-29-30-32-34-35-33-36-37-39-40-41-38-31-42-43,
