NombreCaso,Algoritmo,NumPistas,DetallesParametros,CostoBaseSolucion,CostoPenalizadoSolucion,EsEstrictamenteFactible,ViolacionesLk,ViolacionesSep,ViolacionesNoProg,TiempoComputacional_seg,OrdenAterrizajeIDs,AvionesNoProgramados
case2.txt,GE,1,Semilla:0;K_RCL:3,9410.00,9410.00,True,0,0,0,0.0002,5-7-0-11-8-9-10-2-18-19-6-3-4-1-17-14-13-15-16-12,
case2.txt,GE,1,Semilla:1;K_RCL:3,8180.00,8180.00,True,0,0,0,0.0002,0-3-5-11-7-8-10-2-19-18-9-1-14-6-17-13-16-4-15-12,
case2.txt,GE,1,Semilla:2;K_RCL:3,11380.00,11380.00,True,0,0,0,0.0002,0-5-7-11-3-10-2-8-18-1-9-14-19-17-13-6-12-15-16-4,
case2.txt,GE,1,Semilla:3;K_RCL:3,9040.00,9040.00,True,0,0,0,0.0002,0-3-11-5-9-10-8-18-19-7-6-2-14-4-13-1-17-15-16-12,
case2.txt,GE,1,Semilla:4;K_RCL:3,8040.00,8040.00,True,0,0,0,0.0002,0-7-5-9-11-8-3-10-2-18-1-14-6-19-4-12-16-13-15-17,
case2.txt,GE,1,Semilla:5;K_RCL:3,10630.00,10630.00,True,0,0,0,0.0003,7-5-11-3-8-10-2-18-0-19-9-14-1-6-4-13-12-17-15-16,
case2.txt,GE,1,Semilla:6;K_RCL:3,9150.00,9150.00,True,0,0,0,0.0003,7-0-3-11-5-9-8-18-19-2-6-1-14-10-17-13-4-15-16-12,
case2.txt,GE,1,Semilla:7;K_RCL:3,11390.00,11390.00,True,0,0,0,0.0003,5-0-3-9-7-11-2-8-18-1-10-14-19-6-4-13-12-17-16-15,
case2.txt,GE,1,Semilla:8;K_RCL:3,9480.00,9480.00,True,0,0,0,0.0003,0-7-3-5-11-10-9-8-2-18-6-19-14-17-1-13-12-16-15-4,
case2.txt,GE,1,Semilla:9;K_RCL:3,11960.00,11960.00,True,0,0,0,0.0003,5-3-7-11-0-9-2-8-18-1-19-14-10-4-13-12-16-6-15-17,
case2.txt,GRASP_HC_Estoc,1,IterGRASP:10;SemIni:0;K_RCL:3;IterHC:20,1510.00,1510.00,True,0,0,0,0.7994,0-7-5-3-11-8-9-10-18-19-2-1-6-14-4-17-13-16-12-15,
case2.txt,GRASP_HC_Estoc,1,IterGRASP:25;SemIni:0;K_RCL:3;IterHC:20,1510.00,1510.00,True,0,0,0,2.0016,0-7-5-3-11-8-9-10-18-19-2-1-6-14-4-17-13-16-12-15,
case2.txt,GRASP_HC_Estoc,1,IterGRASP:50;SemIni:0;K_RCL:3;IterHC:20,1280.00,1280.00,True,0,0,0,4.0569,0-7-5-11-3-9-8-10-18-19-2-1-6-14-4-17-13-16-12-15,
case2.txt,GD,2,N/A,60.00,60.00,True,0,0,0,0.0001,0-5-7-3-11-9-8-10-2-18-19-1-6-14-4-17-13-12-16-15,
case2.txt,GD_HC,2,IterHC:20,60.00,60.00,True,0,0,0,0.0528,0-5-7-3-11-9-8-10-2-18-19-1-6-14-4-17-13-12-16-15,
case2.txt,GE,2,Semilla:0;K_RCL:3,8740.00,8740.00,True,0,0,0,0.0003,0-5-3-11-9-8-7-2-18-19-10-1-4-14-6-17-16-12-13-15,
case2.txt,GE,2,Semilla:1;K_RCL:3,10270.00,10270.00,True,0,0,0,0.0003,0-7-3-11-8-9-5-10-18-19-1-4-6-14-17-13-2-12-16-15,
case2.txt,GE,2,Semilla:2;K_RCL:3,11670.00,11670.00,True,0,0,0,0.0002,0-5-7-11-9-10-2-3-18-19-6-4-1-14-8-17-13-12-16-15,
case2.txt,GE,2,Semilla:3;K_RCL:3,9230.00,9230.00,True,0,0,0,0.0002,0-7-11-9-5-8-10-3-18-19-1-6-14-2-17-12-16-4-13-15,
case2.txt,GE,2,Semilla:4;K_RCL:3,8580.00,8580.00,True,0,0,0,0.0002,0-5-3-7-11-8-9-10-2-19-1-18-6-14-17-4-13-12-16-15,
case2.txt,GE,2,Semilla:5;K_RCL:3,9140.00,9140.00,True,0,0,0,0.0002,7-3-5-11-9-0-8-2-10-18-19-1-6-14-17-13-4-12-16-15,
case2.txt,GE,2,Semilla:6;K_RCL:3,10400.00,10400.00,True,0,0,0,0.0002,5-7-3-0-11-10-2-8-18-9-1-6-4-19-17-12-13-14-16-15,
case2.txt,GE,2,Semilla:7;K_RCL:3,8990.00,8990.00,True,0,0,0,0.0002,5-7-0-11-8-3-9-10-2-18-1-19-6-4-14-17-12-16-13-15,
case2.txt,GE,2,Semilla:8;K_RCL:3,11010.00,11010.00,True,0,0,0,0.0002,0-5-7-3-11-9-8-2-18-10-1-6-4-14-17-13-19-12-16-15,
case2.txt,GE,2,Semilla:9;K_RCL:3,10980.00,10980.00,True,0,0,0,0.0002,5-7-0-3-8-9-2-18-11-19-6-10-14-1-4-17-13-12-16-15,
case2.txt,GRASP_HC_Estoc,2,IterGRASP:10;SemIni:0;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,1.0159,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GRASP_HC_Estoc,2,IterGRASP:25;SemIni:0;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,2.5958,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case2.txt,GRASP_HC_Estoc,2,IterGRASP:50;SemIni:0;K_RCL:3;IterHC:20,60.00,60.00,True,0,0,0,5.1875,0-5-7-3-11-9-8-10-18-2-19-1-6-14-4-17-13-12-16-15,
case3.txt,GD,1,N/A,3974.00,3974.00,True,0,0,0,0.0002,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GD_HC,1,IterHC:20,3974.00,3974.00,True,0,0,0,0.2546,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GE,1,Semilla:0;K_RCL:3,13329.00,5192329.00,False,13,0,0,0.0006,1-2-0-4-6-5-7-8-9-10-12-3-14-11-15-13-16-19-18-21-22-23-17-24-20-27-25-29-28-30-32-26-33-34-35-37-38-31-40-39-41-43-42-36,
case3.txt,GE,1,Semilla:1;K_RCL:3,12380.00,3820380.00,False,16,0,0,0.0006,0-3-1-4-2-6-7-8-10-9-5-11-13-12-15-16-18-14-20-19-21-23-17-25-22-26-24-27-28-31-32-29-33-35-30-36-38-34-40-37-41-42-39-43,
case3.txt,GE,1,Semilla:2;K_RCL:3,19383.00,7028383.00,False,24,0,0,0.0005,0-1-2-4-3-7-8-6-9-11-5-13-10-15-16-12-17-19-18-21-22-20-24-23-26-25-14-27-29-30-31-32-33-35-28-37-34-36-38-39-40-42-41-43,
case3.txt,GE,1,Semilla:3;K_RCL:3,14784.00,5639784.00,False,20,0,0,0.0007,0-3-4-1-5-7-6-9-10-2-12-8-13-14-16-11-15-19-18-21-22-20-23-25-17-24-28-26-30-29-32-27-34-31-33-37-35-38-36-40-41-43-42-39,
case3.txt,GE,1,Semilla:4;K_RCL:3,10850.00,3694850.00,False,21,0,0,0.0005,0-2-1-5-4-6-3-7-8-9-11-13-12-10-14-17-18-16-19-15-20-22-21-23-26-25-27-24-28-30-31-33-34-32-29-37-36-39-38-41-35-40-42-43,
case3.txt,GE,1,Semilla:5;K_RCL:3,17950.00,7007950.00,False,31,0,0,0.0005,2-1-4-3-6-7-8-9-0-10-5-13-11-12-14-16-17-15-19-21-18-23-20-22-26-24-27-28-25-30-29-31-32-35-36-34-33-37-38-39-40-41-42-43,
case3.txt,GE,1,Semilla:6;K_RCL:3,15640.00,6829640.00,False,23,0,0,0.0005,2-0-3-4-1-5-6-9-10-8-12-11-13-7-15-16-14-19-18-21-22-23-17-20-26-27-28-29-25-31-32-33-24-34-35-30-37-38-39-40-42-36-41-43,
case3.txt,GE,1,Semilla:7;K_RCL:3,12518.00,4894518.00,False,23,0,0,0.0006,1-0-3-5-2-4-8-6-9-11-7-13-10-12-14-16-17-15-18-19-22-21-20-25-23-24-28-29-30-26-32-33-31-27-34-35-38-36-39-40-37-43-41-42,
case3.txt,GE,1,Semilla:8;K_RCL:3,11923.00,3717923.00,False,16,0,0,0.0005,0-2-3-1-4-7-5-6-8-9-12-10-13-15-11-16-17-18-19-20-22-14-23-21-25-24-26-29-28-31-30-32-33-35-27-37-36-34-38-40-42-41-39-43,
case3.txt,GE,1,Semilla:9;K_RCL:3,13866.00,4787866.00,False,20,0,0,0.0006,1-3-2-4-0-5-8-6-9-11-10-13-7-14-16-17-18-12-20-19-15-23-22-25-24-21-26-27-28-29-30-33-34-31-36-35-38-32-39-37-42-40-43-41,
case3.txt,GRASP_HC_Estoc,1,IterGRASP:10;SemIni:0;K_RCL:3;IterHC:20,10046.00,2840046.00,False,0,0,0,1.4528,0-3-1-4-2-6-7-8-10-9-5-11-13-12-15-16-17-18-14-20-19-21-23-24-25-22-26-27-28-29-31-32-33-35-30-36-38-34-40-37-41-42-39-43,
case3.txt,GRASP_HC_Estoc,1,IterGRASP:25;SemIni:0;K_RCL:3;IterHC:20,8815.00,2520815.00,False,0,0,0,3.9542,1-2-4-5-0-7-3-9-6-8-12-13-10-11-14-17-15-19-18-16-21-20-23-24-25-22-26-28-27-29-30-32-31-33-34-35-36-37-39-40-38-42-41-43,
case3.txt,GRASP_HC_Estoc,1,IterGRASP:50;SemIni:0;K_RCL:3;IterHC:20,9799.00,2068799.00,False,0,0,0,8.3749,0-2-1-4-3-7-5-6-8-11-9-13-10-12-15-16-14-18-19-17-20-22-23-21-25-24-26-28-27-29-31-32-30-33-35-36-37-39-34-38-42-40-43-41,
case3.txt,GD,2,N/A,0.00,0.00,True,0,0,0,0.0003,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GD_HC,2,IterHC:20,0.00,0.00,True,0,0,0,0.2382,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GE,2,Semilla:0;K_RCL:3,10410.00,2014410.00,False,6,0,0,0.0007,0-1-3-4-5-6-7-8-9-2-10-12-11-13-16-17-15-18-19-20-22-23-21-14-25-24-27-29-30-31-28-26-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GE,2,Semilla:1;K_RCL:3,10986.00,2456986.00,False,5,0,0,0.0005,0-1-2-3-4-5-6-7-9-10-11-12-13-8-14-15-17-18-19-20-21-22-23-24-25-26-27-16-28-29-30-32-34-35-33-36-37-39-40-41-38-31-42-43,
case3.txt,GE,2,Semilla:2;K_RCL:3,9781.00,2411781.00,False,3,0,0,0.0005,0-1-3-2-5-6-7-8-9-10-4-11-12-13-14-15-17-18-19-16-20-21-22-23-24-27-28-26-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-25,
case3.txt,GE,2,Semilla:3;K_RCL:3,11874.00,2613874.00,False,7,0,0,0.0005,0-2-4-5-3-1-6-7-9-10-11-8-13-15-16-17-12-18-19-20-14-22-23-21-24-25-27-28-26-29-30-32-33-34-36-37-38-39-35-40-41-42-31-43,
case3.txt,GE,2,Semilla:4;K_RCL:3,9428.00,1095428.00,False,5,0,0,0.0006,0-1-3-4-2-5-6-7-8-9-10-11-12-13-15-14-16-17-18-19-21-23-24-20-25-22-27-28-26-30-31-32-33-34-29-35-36-37-38-39-41-42-40-43,
case3.txt,GE,2,Semilla:5;K_RCL:3,8977.00,890977.00,False,5,0,0,0.0005,2-3-1-4-0-5-6-7-8-9-10-11-13-14-15-12-16-17-18-19-20-21-22-23-24-25-27-28-29-30-31-26-32-33-35-34-37-38-36-39-40-41-42-43,
case3.txt,GE,2,Semilla:6;K_RCL:3,9798.00,2009798.00,False,9,0,0,0.0005,1-2-0-3-4-5-7-6-8-9-10-13-14-11-16-17-15-18-19-20-12-22-21-23-24-27-28-26-25-31-29-32-33-34-35-30-36-38-39-40-41-42-37-43,
case3.txt,GE,2,Semilla:7;K_RCL:3,9640.00,1703640.00,False,7,0,0,0.0005,1-2-0-4-5-6-3-7-8-9-10-11-12-13-15-14-17-19-20-16-18-21-23-24-25-27-28-29-22-30-31-26-33-34-35-36-37-38-32-39-40-41-42-43,
case3.txt,GE,2,Semilla:8;K_RCL:3,8590.00,1136590.00,False,4,0,0,0.0005,0-1-2-3-4-5-6-7-9-10-11-12-8-13-14-16-17-18-19-15-20-21-22-23-25-26-24-28-29-30-31-27-32-33-34-36-37-38-39-40-41-42-35-43,
case3.txt,GE,2,Semilla:9;K_RCL:3,9272.00,1554272.00,False,8,0,0,0.0005,1-2-0-3-5-6-8-9-7-11-12-4-10-14-13-15-16-17-20-21-22-19-18-23-25-26-27-28-24-30-31-29-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GRASP_HC_Estoc,2,IterGRASP:10;SemIni:0;K_RCL:3;IterHC:20,0.00,0.00,True,0,0,0,7.7781,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GRASP_HC_Estoc,2,IterGRASP:25;SemIni:0;K_RCL:3;IterHC:20,0.00,0.00,True,0,0,0,19.2240,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case3.txt,GRASP_HC_Estoc,2,IterGRASP:50;SemIni:0;K_RCL:3;IterHC:20,0.00,0.00,True,0,0,0,38.2586,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43,
case4.txt,GD,1,N/A,14265.89,14265.89,True,0,0,0,0.0006,0-1-5-9-2-7-3-6-8-4-11-12-10-13-15-16-17-14-19-18-23-21-22-20-24-26-29-30-28-25-33-27-32-34-31-35-36-39-37-40-38-43-46-41-44-45-42-49-50-47-48-51-53-52-54-58-56-57-55-59-60-61-62-63-66-65-67-64-68-69-71-70-72-73-74-76-75-78-77-84-79-80-81-83-82-87-85-86-89-88-90-91-92-94-93-97-95-98-96-99,
case4.txt,GD_HC,1,IterHC:20,14253.01,14253.01,True,0,0,0,1.2650,0-1-5-9-2-7-3-6-8-4-11-12-10-13-15-16-17-14-19-18-23-21-22-20-24-26-29-30-28-25-33-27-32-34-31-35-36-39-37-40-38-43-46-41-44-45-42-49-50-47-48-51-53-52-54-58-56-57-55-59-60-61-62-63-66-65-67-64-68-69-71-70-72-73-74-76-75-78-77-84-79-80-81-83-82-87-85-86-89-88-90-91-93-92-94-97-95-98-96-99,
case4.txt,GE,1,Semilla:0;K_RCL:3,34756.98,34756.98,True,0,0,0,0.0019,1-5-0-2-3-7-6-8-4-11-10-9-15-12-16-13-17-18-19-21-22-20-14-24-23-30-26-25-28-33-32-29-34-31-35-39-37-27-38-40-43-41-46-36-42-44-45-47-50-51-53-52-49-58-54-56-48-59-55-61-57-60-66-62-63-65-68-64-67-69-70-73-72-71-76-78-75-84-74-80-79-83-77-87-85-86-82-89-81-91-90-92-93-88-97-94-95-98-96-99,
case4.txt,GE,1,Semilla:1;K_RCL:3,41219.15,544219.15,False,1,0,0,0.0020,0-9-1-2-5-3-6-8-11-4-7-12-13-10-16-17-19-15-23-18-21-20-14-26-22-29-24-30-28-27-32-25-34-35-33-36-37-31-38-39-43-46-44-40-45-41-50-42-47-48-49-53-54-58-51-52-55-59-57-56-62-61-66-65-67-63-68-69-60-71-70-73-72-76-74-78-64-77-75-80-79-81-82-84-87-86-89-88-90-85-83-92-93-97-91-94-96-98-99-95,
case4.txt,GE,1,Semilla:2;K_RCL:3,42162.93,1330162.93,False,2,0,0,0.0020,0-1-5-2-9-6-8-3-4-12-7-13-11-16-17-10-14-18-19-21-22-23-24-20-29-26-15-30-25-33-27-32-34-35-28-39-31-36-37-40-38-46-43-41-42-49-45-47-48-51-44-53-52-58-56-54-55-57-59-60-50-62-66-65-63-64-68-61-69-71-70-73-74-72-75-76-78-77-79-80-81-83-84-82-85-67-86-88-87-91-90-92-94-93-95-98-96-99-97-89,
case4.txt,GE,1,Semilla:3;K_RCL:3,41236.88,830236.88,False,1,0,0,0.0020,0-9-2-1-7-6-3-4-11-5-10-8-13-15-17-12-16-18-19-21-22-23-20-26-14-24-28-29-33-25-32-30-31-27-34-39-35-37-36-38-43-41-44-46-42-45-49-47-48-50-40-53-51-52-54-56-58-55-60-59-62-61-63-65-66-64-67-69-71-68-72-57-73-76-70-75-77-84-79-74-81-80-82-87-85-78-89-88-83-91-92-90-94-86-93-95-96-98-97-99,
case4.txt,GE,1,Semilla:4;K_RCL:3,35699.96,189699.96,False,1,0,0,0.0021,0-5-1-7-2-3-9-6-8-4-12-13-10-11-15-14-19-17-18-16-23-22-21-20-29-26-30-24-28-33-27-34-31-32-25-39-36-40-37-43-35-38-46-44-45-41-50-49-42-48-53-52-51-58-47-56-57-59-55-60-61-54-62-66-65-63-67-64-69-70-71-73-74-76-72-78-75-68-79-77-84-81-80-87-85-82-86-83-88-90-92-94-91-97-95-89-98-93-96-99,
case4.txt,GE,1,Semilla:5;K_RCL:3,32554.66,32554.66,True,0,0,0,0.0028,5-1-2-9-3-6-8-4-0-11-7-13-12-10-15-17-14-16-18-21-19-20-23-22-29-24-30-28-26-33-25-27-32-35-36-31-34-39-37-40-38-43-46-41-45-42-44-47-48-51-49-50-54-53-58-56-52-55-59-57-60-62-61-66-65-64-68-63-71-70-72-69-67-74-76-75-78-84-77-73-80-81-82-79-83-85-87-88-89-90-86-94-92-93-97-98-91-96-95-99,
case4.txt,GE,1,Semilla:6;K_RCL:3,38825.21,38825.21,True,0,0,0,0.0020,5-0-9-2-1-7-3-4-11-8-10-12-13-6-16-17-15-18-19-21-22-20-14-23-29-30-28-25-26-27-32-34-24-31-35-33-39-37-40-38-46-36-43-45-42-44-41-49-48-50-53-51-52-47-56-57-55-59-60-54-62-61-58-65-66-67-64-69-63-68-72-73-74-71-70-78-77-75-84-80-76-81-83-79-82-86-87-88-90-85-89-91-92-97-93-98-96-99-95-94,
case4.txt,GE,1,Semilla:7;K_RCL:3,33959.92,33959.92,True,0,0,0,0.0021,1-0-9-7-5-2-8-3-4-12-6-13-11-10-15-17-14-16-19-18-22-21-23-26-20-24-28-25-33-29-32-34-27-30-31-35-37-36-40-38-39-41-43-45-44-49-50-46-42-51-53-52-47-54-48-57-55-58-60-56-62-59-63-65-67-66-64-68-71-69-70-72-61-73-75-74-76-84-77-80-79-81-82-83-87-86-78-85-90-88-89-92-91-93-97-94-96-95-99-98,
case4.txt,GE,1,Semilla:8;K_RCL:3,35653.09,35653.09,True,0,0,0,0.0019,0-5-9-1-2-6-7-3-8-4-10-11-13-16-12-17-14-19-18-23-22-15-20-21-26-24-29-25-28-27-33-32-34-35-30-39-36-31-37-38-46-43-40-45-41-42-44-47-49-48-53-52-50-58-51-57-54-59-56-60-62-55-61-65-66-64-68-67-69-70-71-72-63-73-75-74-77-84-78-80-79-83-81-87-85-76-86-82-88-91-90-94-93-89-95-98-96-92-99-97,
case4.txt,GE,1,Semilla:9;K_RCL:3,32102.19,32102.19,True,0,0,0,0.0019,1-9-5-2-0-7-8-3-4-12-11-13-6-15-17-14-19-10-23-18-16-20-22-26-24-21-29-30-28-25-33-34-31-27-36-35-37-32-40-39-46-38-44-41-43-42-45-50-47-48-49-51-54-53-58-52-57-55-56-59-60-62-66-61-67-63-65-69-64-68-70-71-72-73-75-74-77-76-79-84-81-78-83-80-87-82-89-85-90-91-86-88-93-97-92-94-98-99-95-96,
case4.txt,GRASP_HC_Estoc,1,IterGRASP:10;SemIni:0;K_RCL:3;IterHC:20,11702.92,11702.92,True,0,0,0,50.3566,0-1-9-7-5-2-8-3-4-12-6-13-11-10-15-17-14-16-19-18-21-23-22-20-24-26-29-28-25-33-30-32-34-27-31-35-36-40-38-39-37-43-44-45-41-46-42-49-50-48-47-54-53-51-52-58-56-55-57-59-60-61-62-63-64-66-65-67-68-69-71-70-72-73-74-76-75-78-77-84-80-79-81-82-83-87-86-85-89-90-88-91-93-92-94-95-97-98-96-99,
case4.txt,GRASP_HC_Estoc,1,IterGRASP:25;SemIni:0;K_RCL:3;IterHC:20,11230.55,11230.55,True,0,0,0,132.4635,0-1-5-7-2-9-8-3-11-12-4-6-10-15-13-17-19-16-14-18-23-21-22-20-24-29-26-28-30-25-33-34-27-32-35-31-36-39-40-38-37-44-43-41-46-45-42-50-47-49-48-51-52-54-53-58-56-57-55-59-60-61-62-63-66-65-64-68-67-71-69-70-72-73-74-76-75-78-77-84-79-80-81-83-82-85-87-86-89-88-90-91-92-93-94-95-98-97-96-99,
case4.txt,GRASP_HC_Estoc,1,IterGRASP:50;SemIni:0;K_RCL:3;IterHC:20,11230.55,11230.55,True,0,0,0,256.4843,0-1-5-7-2-9-8-3-11-12-4-6-10-15-13-17-19-16-14-18-23-21-22-20-24-29-26-28-30-25-33-34-27-32-35-31-36-39-40-38-37-44-43-41-46-45-42-50-47-49-48-51-52-54-53-58-56-57-55-59-60-61-62-63-66-65-64-68-67-71-69-70-72-73-74-76-75-78-77-84-79-80-81-83-82-85-87-86-89-88-90-91-92-93-94-95-98-97-96-99,
case4.txt,GD,2,N/A,617.14,617.14,True,0,0,0,0.0006,0-1-5-9-2-7-3-6-8-4-11-12-10-13-15-16-17-14-19-18-23-21-22-20-24-26-29-30-28-25-33-27-32-34-31-35-36-39-37-40-38-43-46-41-44-45-42-49-50-47-48-51-53-52-54-58-56-57-55-59-60-61-62-63-66-65-67-64-68-69-71-70-72-73-74-76-75-78-77-84-79-80-81-83-82-87-85-86-89-88-90-91-92-94-93-97-95-98-96-99,
