NombreCaso,Algoritmo,NumPistas,DetallesParametros,CostoBaseSolucion,CostoPenalizadoSolucion,EsEstrictamenteFactible,ViolacionesLk,ViolacionesSep,ViolacionesNoProg,TiempoComputacional_seg,OrdenAterrizajeIDs,AvionesNoProgramados
case1.txt,GE_Solo,1,Semilla:9;K_RCL:3,10580.00,10580.00,True,0,0,0,0.0002,3-5-4-7-2-6-0-8-13-1-12-10-9-14-11,
case1.txt,GRASP_HC_Det_0Restarts,1,Inicio:GD;IterGRASP:1;IterHC:20,2030.00,2030.00,True,0,0,0,0.0334,2-3-4-5-7-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem0;IterGRASP:10;K_RCL:3;IterHC:20,2080.00,2080.00,True,0,0,0,0.4934,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem1;IterGRASP:10;K_RCL:3;IterHC:20,2080.00,2080.00,True,0,0,0,0.5039,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem2;IterGRASP:10;K_RCL:3;IterHC:20,2080.00,2080.00,True,0,0,0,0.5181,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem3;IterGRASP:10;K_RCL:3;IterHC:20,2080.00,2080.00,True,0,0,0,0.5088,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem4;IterGRASP:10;K_RCL:3;IterHC:20,2080.00,2080.00,True,0,0,0,0.4943,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem5;IterGRASP:10;K_RCL:3;IterHC:20,2160.00,2160.00,True,0,0,0,0.4736,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem6;IterGRASP:10;K_RCL:3;IterHC:20,2160.00,2160.00,True,0,0,0,0.5015,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem7;IterGRASP:10;K_RCL:3;IterHC:20,2160.00,2160.00,True,0,0,0,0.4745,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem8;IterGRASP:10;K_RCL:3;IterHC:20,2160.00,2160.00,True,0,0,0,0.4886,2-3-4-5-6-7-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,1,Inicio:GE_sem9;IterGRASP:10;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,0.4832,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem0;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.2583,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem1;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.2421,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem2;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.2428,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem3;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.2532,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem4;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.2493,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem5;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.2768,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem6;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.2749,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem7;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.3292,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem8;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.3162,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_25Restarts,1,Inicio:GE_sem9;IterGRASP:25;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,1.3205,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem0;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5386,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem1;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5984,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem2;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5527,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem3;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5203,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem4;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5143,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem5;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5528,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem6;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.4830,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem7;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.4964,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem8;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5184,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_50Restarts,1,Inicio:GE_sem9;IterGRASP:50;K_RCL:3;IterHC:20,1800.00,1800.00,True,0,0,0,2.5331,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GD,2,N/A,210.00,210.00,True,0,0,0,0.0001,2-3-4-5-7-6-8-9-0-13-12-1-11-10-14,
case1.txt,GE_Solo,2,Semilla:0;K_RCL:3,6820.00,6820.00,True,0,0,0,0.0002,2-3-5-7-6-8-0-9-4-13-12-11-1-10-14,
case1.txt,GE_Solo,2,Semilla:1;K_RCL:3,6960.00,6960.00,True,0,0,0,0.0002,2-4-5-7-6-3-8-9-13-12-11-1-0-10-14,
case1.txt,GE_Solo,2,Semilla:2;K_RCL:3,9160.00,9160.00,True,0,0,0,0.0002,2-3-5-6-8-7-0-9-13-12-1-4-11-10-14,
case1.txt,GE_Solo,2,Semilla:3;K_RCL:3,8020.00,8020.00,True,0,0,0,0.0002,2-4-7-6-3-8-5-0-13-12-1-9-11-10-14,
case1.txt,GE_Solo,2,Semilla:4;K_RCL:3,5570.00,5570.00,True,0,0,0,0.0002,2-3-5-7-4-6-8-9-0-13-12-11-1-10-14,
case1.txt,GE_Solo,2,Semilla:5;K_RCL:3,6970.00,6970.00,True,0,0,0,0.0002,4-5-3-6-8-7-2-9-0-12-13-1-11-10-14,
case1.txt,GE_Solo,2,Semilla:6;K_RCL:3,6750.00,6750.00,True,0,0,0,0.0002,3-4-5-2-7-6-0-9-8-13-12-1-11-10-14,
case1.txt,GE_Solo,2,Semilla:7;K_RCL:3,7300.00,7300.00,True,0,0,0,0.0002,2-3-4-6-7-0-9-5-8-13-12-1-11-10-14,
case1.txt,GE_Solo,2,Semilla:8;K_RCL:3,7710.00,7710.00,True,0,0,0,0.0002,2-3-4-5-6-7-8-0-13-12-1-9-11-10-14,
case1.txt,GE_Solo,2,Semilla:9;K_RCL:3,7390.00,7390.00,True,0,0,0,0.0002,3-2-4-6-7-0-9-5-13-8-12-1-11-10-14,
case1.txt,GRASP_HC_Det_0Restarts,2,Inicio:GD;IterGRASP:1;IterHC:20,210.00,210.00,True,0,0,0,0.0629,2-3-4-5-7-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem0;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.1933,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem1;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.1943,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem2;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.1497,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem3;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.2115,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem4;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.1765,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem5;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.1825,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem6;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.1650,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem7;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.2717,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
case1.txt,GRASP_HC_Estoc_10Restarts,2,Inicio:GE_sem8;IterGRASP:10;K_RCL:3;IterHC:20,210.00,210.00,True,0,0,0,1.1800,2-3-4-7-5-6-8-9-0-13-12-1-11-10-14,
